order_id,product_id,add_to_cart_order,reordered
2549689,14862,5,0
2549689,26209,6,0
2549689,14901,7,0
2556083,32478,1,0
2556083,8571,2,1
2556083,16797,3,0
2556083,4724,4,0
2556083,8048,5,0
2556083,11365,6,0
2559116,8859,1,1
2559116,17628,2,1
2562925,37067,1,1
2562925,47209,2,1
2562925,32655,3,1
2562925,45007,4,1
2562925,14739,5,1
2562925,29662,6,1
2562925,43961,7,1
2562925,40545,8,1
2562925,21137,9,1
2562925,20127,10,1
2562925,12202,11,1
2562925,11182,12,1
2562925,15016,13,1
2562925,36418,14,1
2562925,46802,15,1
2562925,27034,16,1
2562925,33790,17,1
2562925,12770,18,1
2562925,5697,19,1
2562925,31717,20,1
2562925,38159,21,1
2562925,35750,22,1
2562925,38938,23,1
2562925,10246,24,1
2562925,30489,25,1
2562925,5479,26,1
2562925,23049,27,1
2562925,25506,28,1
2562925,18288,29,0
2565547,43631,1,1
2565547,4595,2,0
2565547,1695,3,0
2565547,3169,4,1
2572159,24838,1,1
2572159,38200,2,1
2572159,1463,3,0
2572159,13176,4,1
2572159,47209,5,1
2572159,49683,6,1
2572159,30639,7,1
2572159,47672,8,1
2572159,40879,9,1
2572159,46979,10,1
2572159,1757,11,1
2572159,42828,12,1
2572159,28052,13,1
2572159,3599,14,1
2572159,46906,15,1
2572159,43122,16,1
2572159,15887,17,1
2572159,32035,18,1
2572159,20738,19,1
2572159,31915,20,1
2572159,11777,21,1
2572159,12144,22,1
2572159,33636,23,0
2572159,27344,24,1
2572159,21616,25,1
2585533,6347,1,1
2585533,25762,2,1
2585533,39108,3,1
2585533,17948,4,1
2585533,24489,5,1
2585533,43504,6,1
2585533,36389,7,1
2585533,39116,8,1
2585533,7120,9,1
2585533,47388,10,1
2585533,33716,11,1
2585533,35708,12,1
2585533,691,13,1
2585533,37270,14,1
2585533,27156,15,0
2585533,11005,16,0
2585533,33636,17,1
2585533,18963,18,0
2585533,21137,19,0
2585533,40706,20,1
2585533,24221,21,0
2585533,47209,22,0
2585533,25138,23,0
2588165,32277,1,1
2588165,13889,2,1
2588165,21100,3,1
2588165,28754,4,1
2588165,19051,5,1
2588165,49139,6,1
2589023,42342,1,0
2589023,19019,2,1
2589023,23543,3,0
2589023,16797,4,1
2589023,4920,5,0
2589023,43352,6,0
2589023,48140,7,1
2589023,27104,8,1
2589023,49332,9,0
2589023,2187,10,0
2589023,28849,11,0
2589023,27548,12,0
2589707,18441,1,0
2589707,26165,2,1
2589707,38944,3,1
2589707,47209,4,1
2589707,42585,5,1
2589707,35939,6,1
2589707,8193,7,1
2589707,26369,8,1
2589707,22509,9,0
2589707,40120,10,1
2589707,42244,11,1
2589707,4410,12,0
2589707,26209,13,1
2589707,46906,14,0
2589707,18883,15,0
2594794,1511,1,0
2594794,30511,2,1
2594794,4726,3,1
2594794,21650,4,1
2594794,49445,5,1
2594794,43488,6,1
2594794,34703,7,1
2594794,33168,8,1
2594794,32638,9,1
2594794,35310,10,1
2594794,44267,11,1
2594794,26030,12,1
2594794,30287,13,0
2594794,14941,14,1
2594794,20674,15,0
2594794,47050,16,0
2594794,17562,17,0
2600329,47766,1,1
2600329,24852,2,1
2600329,3599,3,1
2600329,23060,4,1
2600329,22969,5,1
2600329,6891,6,1
2600329,46616,7,1
2600329,38985,8,1
2600329,27845,9,1
2600329,3583,10,1
2600329,9076,11,1
2600329,38622,12,1
2600329,49075,13,1
2600329,33000,14,1
2600329,45965,15,1
2600329,21137,16,1
2600329,18615,17,0
2600329,19125,18,0
2600329,26209,19,0
2600329,16083,20,0
2600329,38984,21,1
2600329,31955,22,0
2615715,47630,1,1
2615715,40706,2,1
2615715,39877,3,0
2615715,44359,4,0
2615715,30391,5,1
2619504,25544,1,1
2619504,48871,2,1
2619504,49683,3,1
2619504,40136,4,1
2619504,17008,5,1
2624071,46802,1,1
2624071,21903,2,1
2624071,17948,3,1
2624071,27695,4,1
2624071,13870,5,1
2624071,29191,6,1
2624071,15613,7,1
2624071,162,8,1
2628657,8803,1,1
2629204,27790,1,1
2629204,9839,2,0
2629204,30720,3,0
2629204,11365,4,1
2632757,31102,1,1
2632757,36534,2,0
2632757,21137,3,0
2633611,24852,1,1
2633611,18370,2,1
2633611,26209,3,1
2633611,4605,4,1
2633611,46906,5,1
2633611,48516,6,1
2633611,22260,7,1
2633611,5539,8,1
2633611,22950,9,1
2633611,41030,10,0
2633611,3957,11,1
2633611,28934,12,0
2633611,39024,13,0
2633611,12492,14,0
2633611,8912,15,0
2633611,46807,16,0
2633611,32647,17,0
2633611,39427,18,0
2633611,49683,19,1
2633611,22475,20,0
2633611,31553,21,0
2633611,17794,22,1
2633611,6141,23,0
2633611,14197,24,0
2633611,21137,25,1
2633611,22025,26,0
2633611,12980,27,1
2635509,546,1,0
2635509,20919,2,0
2635509,12817,3,1
2635509,24852,4,1
2635509,35921,5,1
2635509,36011,6,1
2635509,3919,7,1
2635509,21626,8,1
2645274,39746,1,1
2645274,31542,2,1
2645274,1387,3,1
2645274,20153,4,0
2645274,33668,5,1
2645274,31264,6,1
2645274,40449,7,1
2645274,47507,8,1
2645274,27225,9,1
2645274,42240,10,1
2645274,5748,11,1
2645274,43972,12,1
2645274,29767,13,0
2645274,30161,14,0
2645274,21737,15,1
2645274,2536,16,1
2645274,40268,17,0
2645274,22447,18,1
2645274,45309,19,0
2646613,17864,1,1
2646613,47766,2,1
2646613,44310,3,1
2646613,26209,4,1
2646613,26940,5,0
2646613,38051,6,0
2646613,22935,7,1
2646613,8654,8,1
2646613,20964,9,1
2646613,26648,10,0
2646613,39928,11,1
2646613,49191,12,1
2646613,9036,13,1
2646613,11109,14,1
2646613,27625,15,0
2646613,24852,16,0
2648808,43154,1,1
2648808,24236,2,1
2648808,18641,3,1
2648808,49235,4,1
2648808,21903,5,1
2648808,12935,6,1
2648808,27966,7,1
2659940,4562,1,0
2659940,42265,2,0
2659940,48023,3,0
2659940,25648,4,0
2659940,22888,5,0
2659940,36029,6,0
2674126,32299,1,0
2674126,7632,2,0
2674126,15162,3,0
2674126,23909,4,1
2674126,44910,5,1
2674126,25931,6,0
2674126,49683,7,1
2674126,13076,8,0
2674126,5746,9,1
2674126,22312,10,0
2674126,14223,11,0
2674126,22247,12,0
2674126,4920,13,0
2680164,46979,1,1
2680164,8193,2,1
2680164,22935,3,1
2680164,2237,4,1
2682111,24852,1,0
2682111,49683,2,1
2682111,20383,3,0
2682111,19766,4,0
2682111,5240,5,1
2682111,34358,6,1
2682111,21405,7,0
2682111,47141,8,1
2682111,43183,9,1
2682111,29487,10,0
2682111,44142,11,0
2682111,18135,12,0
2682111,19348,13,1
2682111,45258,14,1
2682544,40549,1,0
2682544,45113,2,0
2682544,33336,3,0
2682544,39275,4,1
2683056,8728,1,1
2683056,10768,2,1
2683056,33897,3,1
2686688,45066,1,1
2686688,25952,2,0
2686688,31022,3,0
2686688,27147,4,0
2686688,5450,5,1
2686688,43926,6,0
2686688,36274,7,0
2686941,46088,1,1
2686941,41131,2,1
2686941,17994,3,1
2686941,41539,4,1
2686941,46822,5,0
2694458,47144,1,1
2694458,47163,2,0
2695665,43068,1,1
2695665,18339,2,1
2703948,39371,1,0
2703948,12341,2,1
2703948,37067,3,1
2703948,44910,4,0
2703948,5876,5,1
2703948,15016,6,0
2703948,45007,7,0
2704418,24852,1,1
2704418,39368,2,1
2704418,33547,3,1
2704418,28993,4,1
2704418,21701,5,0
2704418,28606,6,0
2704418,30108,7,0
2706243,1511,1,1
2706243,27966,2,1
2706243,45064,3,1
2706243,21709,4,1
2706243,39216,5,1
2706243,10132,6,1
2706243,21137,7,1
2706243,43249,8,1
2706243,47766,9,1
2706243,49191,10,1
2706243,44275,11,0
2706243,26665,12,1
2706243,9438,13,1
2706243,35004,14,1
2706243,28373,15,1
2706243,25936,16,1
2706243,39275,17,1
2708390,40332,1,1
2708390,22220,2,1
2708390,13776,3,1
2708390,17634,4,1
2708390,36772,5,1
2708390,8309,6,1
2708390,1215,7,1
2708390,36164,8,1
2708390,41480,9,1
2708390,46347,10,1
2708390,44765,11,1
2708390,14858,12,1
2708390,20327,13,1
2708390,35221,14,0
2708390,4656,15,0
2708390,4037,16,0
2708390,4591,17,0
2708390,25547,18,0
2708390,18272,19,0
2714797,47470,1,0
2714797,46672,2,0
2714797,42658,3,1
2714797,16953,4,0
2714797,48203,5,1
2714797,19468,6,0
2714797,10957,7,1
2714797,14252,8,0
2714797,39921,9,0
2714797,44116,10,0
2714797,13225,11,0
2714797,9623,12,0
2714797,6631,13,0
2714797,19006,14,0
2714797,45009,15,0
2714797,38471,16,1
2714797,27966,17,0
2714797,15872,18,0
2714797,397,19,0
2714797,15359,20,0
2714797,42858,21,0
2714797,23405,22,0
2714797,4966,23,0
2714797,4149,24,0
2714797,26591,25,0
2714797,2120,26,1
2714797,46473,27,0
2719106,21288,1,1
2721359,38300,1,1
2723176,37993,1,0
2723176,25706,2,1
2723176,35289,3,0
2723176,32338,4,1
2723176,6236,5,0
2723176,37489,6,1
2723935,6383,1,1
2723935,36070,2,0
2723935,14927,3,0
2723935,9558,4,0
2723935,38730,5,0
2723935,24852,6,1
2724626,35951,1,1
2724626,13629,2,1
2724626,4853,3,1
2724626,13176,4,1
2724626,8230,5,1
2724626,29439,6,1
2724626,5912,7,0
2724626,34126,8,1
2724626,5876,9,1
2724626,46584,10,1
2724626,24964,11,1
2724626,27521,12,1
2724626,42265,13,0
2724626,18078,14,1
2724626,8174,15,1
2724626,19057,16,0
2728228,42699,1,0
2728228,16525,2,0
2728228,16185,3,0
2728228,39619,4,0
2728228,34969,5,0
2728228,48775,6,0
2728228,5732,7,0
2730013,29447,1,1
2730013,30639,2,1
2730013,11777,3,1
2730013,18828,4,1
2730013,13176,5,1
2730013,1999,6,0
2730013,12872,7,1
2732599,18010,1,0
2732599,47087,2,0
2732599,27086,3,0
2732599,27744,4,0
2732599,38689,5,1
2732599,30489,6,1
2732599,21137,7,1
2732599,48628,8,1
2732599,42719,9,1
2732599,27104,10,1
2732599,34530,11,1
2732599,41950,12,1
2732599,6774,13,1
2732599,19678,14,1
2732599,48857,15,1
2732599,43122,16,1
2732599,8143,17,1
2732599,39877,18,1
2732599,28204,19,1
2732599,16185,20,1
2732599,36695,21,1
2732599,37067,22,0
2734766,24852,1,1
2734766,48527,2,1
2734766,18171,3,1
2734766,36691,4,1
2734766,31573,5,1
2734766,23405,6,0
2734766,47284,7,0
2734766,43205,8,0
2734766,34449,9,1
2734766,23763,10,1
2734766,17615,11,1
2734766,4514,12,0
2735103,30731,1,1
2735103,26914,2,1
2735103,15672,3,1
2735103,17976,4,0
2737442,14399,1,1
2737442,46286,2,0
2742472,23352,1,0
2742472,44911,2,0
2742472,1034,3,0
2742472,42356,4,0
2742472,39282,5,0
2742472,3957,6,0
2745799,30489,1,0
2745799,8021,2,1
2745799,15392,3,1
2745799,2452,4,1
2745799,36717,5,1
2745799,16759,6,0
2745799,26790,7,0
2745799,7500,8,1
2745799,9076,9,1
2745799,38288,10,1
2746604,47766,1,1
2746604,49508,2,1
2746604,519,3,1
2746604,33003,4,1
2746604,35622,5,1
2746604,20986,6,1
2746604,12053,7,1
2746604,49340,8,1
2746604,15872,9,1
2746604,28968,10,1
2746604,48871,11,1
2746604,28993,12,1
2746604,48470,13,1
2746604,15290,14,0
2746604,39512,15,0
2746604,26765,16,0
2746604,15813,17,0
2746604,28805,18,0
2746604,27696,19,0
2746604,24852,20,1
2746604,2309,21,1
2746604,34643,22,0
2746604,5180,23,0
2747744,23288,1,1
2747744,19660,2,1
2747744,48301,3,0
2747744,6841,4,0
2747744,5212,5,1
2747744,26800,6,0
2747744,663,7,0
2747744,33647,8,0
2747744,44170,9,0
2747744,5451,10,0
2747744,26486,11,0
2747744,41338,12,0
2747744,8277,13,0
2747744,432,14,1
2747744,17092,15,0
2747744,46720,16,0
2747744,27365,17,0
2747744,9955,18,1
2747744,14332,19,1
2747744,18027,20,1
2747744,23253,21,0
2747744,46047,22,0
2747744,44616,23,0
2748271,13176,1,1
2748271,40706,2,1
2748271,11925,3,1
2748271,15462,4,1
2748271,3098,5,0
2748271,26695,6,0
2748271,33731,7,1
2748271,21137,8,1
2748937,42252,1,0
2748937,40348,2,1
2748937,5460,3,1
2748937,12358,4,0
2752590,10957,1,1
2752590,18610,2,0
2752590,10637,3,0
2752590,15057,4,0
2752590,40898,5,0
2752590,39285,6,0
2755277,44632,1,1
2755277,41177,2,1
2755277,32655,3,1
2755277,42445,4,1
2755277,24838,5,1
2755277,14129,6,1
2755277,24489,7,1
2755277,42507,8,1
2755277,21413,9,0
2755277,26282,10,1
2755277,13870,11,1
2755277,20113,12,1
2755995,40174,1,1
2755995,18926,2,1
2755995,28204,3,1
2755995,24852,4,1
2755995,49112,5,1
2755995,13740,6,1
2755995,5212,7,1
2755995,46906,8,1
2755995,22124,9,1
2755995,34163,10,1
2755995,27104,11,1
2755995,8061,12,0
2755995,35688,13,0
2755995,31433,14,0
2755995,25890,15,0
2755995,8193,16,1
2755995,5451,17,0
2755995,5450,18,1
2756203,2086,1,1
2756203,43352,2,1
2756203,41950,3,1
2756203,39877,4,1
2756203,8021,5,1
2756203,18811,6,1
2761885,30440,1,1
2761885,39928,2,1
2761885,36651,3,1
2761885,13176,4,1
2761885,45807,5,1
2761885,1940,6,1
2761885,38996,7,1
2761885,21903,8,1
2761885,17630,9,1
2761885,33135,10,1
2761885,27392,11,1
2761885,19731,12,1
2761885,21137,13,1
2761885,19057,14,1
2761885,26790,15,1
2761885,20240,16,1
2761885,43504,17,1
2761885,37029,18,1
2761885,12456,19,1
2761885,44479,20,1
2761885,9862,21,1
2761885,33540,22,1
2761885,2043,23,1
2761885,16154,24,1
2761885,16262,25,1
2761885,38439,26,1
2761885,44753,27,0
2761885,27573,28,1
2761885,35871,29,0
2761885,7559,30,0
2761885,33124,31,0
2765651,43739,1,1
2765651,18023,2,1
2765651,23288,3,1
2770147,37335,1,0
2770147,30489,2,1
2770147,9786,3,1
2770147,42445,4,1
2770147,6532,5,0
2770147,23250,6,0
2770147,30391,7,0
2770147,30233,8,1
2776615,29127,1,0
2776615,8710,2,0
2776615,32277,3,0
2776615,30795,4,0
2776615,33198,5,0
2776615,40604,6,0
2776615,8516,7,0
2776615,48395,8,0
2776615,11481,9,0
2784427,43961,1,1
2784427,47766,2,1
2784427,24184,3,1
2784427,39411,4,1
2784427,24830,5,1
2784427,37646,6,1
2784427,31506,7,0
2784427,18232,8,0
2784427,35163,9,0
2784427,28156,10,0
2784427,27663,11,0
2784427,14467,12,1
2784427,13166,13,0
2796457,47209,1,1
2796457,21903,2,1
2796457,35547,3,1
2796457,19057,4,1
2796457,47626,5,1
2796457,5646,6,1
2796457,26736,7,1
2796457,39928,8,1
2796457,4945,9,1
2796457,22935,10,0
2796457,26209,11,0
2796457,29142,12,0
2796457,45007,13,1
2796457,1468,14,0
2809691,12341,1,1
2809691,7325,2,0
2809691,28425,3,1
2809691,11784,4,0
2809691,26497,5,1
2809691,49318,6,0
2809691,9515,7,0
2809691,27695,8,0
2809691,10243,9,0
2809691,35951,10,0
2809691,32299,11,0
2809691,27104,12,1
2809691,49236,13,1
2809691,46979,14,1
2809691,22935,15,1
2809691,3952,16,1
2814460,35628,1,1
2814460,20082,2,1
2814460,38200,3,1
2814460,20169,4,1
2814460,31730,5,0
2814460,2298,6,1
2814460,3631,7,1
2814460,31766,8,1
2814460,20339,9,1
2814460,21903,10,1
2814460,24964,11,0
2814460,47626,12,0
2814460,26209,13,0
2814460,29898,14,1
2814460,37158,15,1
2814460,3479,16,1
2814460,23375,17,1
2814460,46820,18,0
2823603,28985,1,0
2823603,27737,2,0
2823603,9290,3,1
2823603,10343,4,0
2823603,6669,5,1
2829924,39275,1,1
2829924,16797,2,1
2829924,26604,3,1
2829924,20448,4,0
2829924,10326,5,0
2835954,4658,1,0
2841014,17759,1,1
2841014,17630,2,1
2841014,26689,3,1
2841014,49191,4,0
2841014,43622,5,1
2841014,8153,6,1
2844018,35921,1,1
2844018,18465,2,0
2844018,18413,3,0
2844018,49236,4,1
2844018,25705,5,1
2844018,47766,6,1
2844018,34969,7,0
2844018,32465,8,1
2844018,20114,9,1
2844018,28842,10,0
2844018,41690,11,0
2850605,42372,1,1
2850605,41950,2,1
2850605,32691,3,1
2850605,34080,4,0
2850605,47759,5,1
2850605,29078,6,0
2850605,38241,7,1
2852877,9421,1,1
2852877,6774,2,1
2852877,41950,3,1
2852877,5450,4,1
2852877,49131,5,1
2852877,42719,6,1
2852877,36011,7,1
2852877,44359,8,0
2852877,5618,9,1
2852877,38426,10,0
2852877,18529,11,0
2852877,1668,12,0
2852877,33986,13,0
2852877,432,14,0
2852877,21137,15,0
2852877,19894,16,0
2852877,19101,17,0
2852877,46847,18,0
2852877,32467,19,0
2852877,41220,20,1
2852877,13984,21,0
2852877,31553,22,0
2852877,30391,23,1
2852877,13877,24,0
2852877,8230,25,0
2854553,35221,1,1
2854553,5450,2,1
2854553,3957,3,1
2854553,31553,4,0
2854553,38693,5,0
2854553,34358,6,0
2854553,19894,7,0
2854553,17131,8,0
2854553,27729,9,0
2854553,41621,10,0
2854553,46720,11,0
2855826,21137,1,1
2855826,4920,2,0
2855826,39877,3,0
2855826,13176,4,1
2855826,10749,5,1
2855826,21938,6,1
2855826,14966,7,1
2855826,19354,8,1
2855826,37119,9,1
2855826,7211,10,0
2855826,24841,11,0
2855826,43352,12,0
2856858,8230,1,1
2856858,27156,2,1
2856858,44479,3,1
2856858,18465,4,0
2856858,17794,5,1
2856858,27521,6,1
2856858,46667,7,1
2856858,47541,8,0
2856858,46206,9,0
2856858,10234,10,0
2856858,28939,11,1
2856858,8424,12,0
2861022,30949,1,1
2861022,17579,2,1
2861022,21137,3,1
2861022,1896,4,1
2861022,2391,5,1
2861022,9598,6,1
2861022,16341,7,1
2861022,9407,8,1
2861022,2164,9,1
2861022,39578,10,1
2861022,21459,11,1
2861022,38313,12,1
2861022,23044,13,1
2861022,30391,14,1
2861022,12276,15,1
2861022,5918,16,1
2861022,13605,17,1
2861022,12238,18,1
2861022,10414,19,1
2861022,47521,20,1
2861022,15902,21,1
2861022,37067,22,1
2861022,7177,23,1
2861022,19057,24,1
2861022,43504,25,1
2861022,26790,26,1
2861022,4207,27,1
2861022,204,28,1
2861022,20670,29,0
2861022,38902,30,0
2861022,18700,31,0
2861022,39557,32,0
2862658,47601,1,0
2862658,47734,2,1
2862658,12790,3,0
2862658,10912,4,0
2862658,11499,5,0
2862658,27845,6,0
2862658,28769,7,0
2862658,29662,8,0
2862658,27336,9,0
2862658,18434,10,0
2862658,48775,11,0
2862658,17794,12,1
2862658,24964,13,1
2862658,34243,14,0
2862658,40706,15,1
2862658,8518,16,0
2862658,21903,17,1
2862658,18811,18,1
2862658,5876,19,0
2862658,31915,20,1
2865904,1511,1,1
2865904,30949,2,1
2865904,26790,3,0
2865904,20738,4,1
2865904,38313,5,1
2865904,24841,6,0
2865904,42828,7,1
2865904,29117,8,1
2865904,31766,9,1
2865904,15399,10,1
2865904,26282,11,1
2865904,5194,12,1
2865904,20082,13,1
2865904,43961,14,1
2865904,33572,15,1
2865904,47626,16,1
2865904,41844,17,1
2865904,27316,18,1
2865904,41290,19,0
2865904,15872,20,0
2865904,47209,21,0
2865904,35628,22,0
2865904,45066,23,0
2865904,21137,24,1
2865904,39275,25,0
2865904,21903,26,0
2865904,43713,27,0
2865904,11352,28,0
2865904,162,29,0
2865904,4429,30,0
2865904,25824,31,1
2865904,8736,32,0
2865904,30776,33,0
2865904,48559,34,0
2865904,24654,35,1
2865904,8025,36,0
2865904,30088,37,0
2865904,21783,38,0
2867907,8193,1,0
2867907,26620,2,1
2867907,30764,3,1
2867907,25753,4,1
2867907,2326,5,1
2867907,24852,6,1
2867907,39993,7,1
2868118,48679,1,1
2868118,22935,2,1
2868118,210,3,1
2868118,47156,4,1
2868118,21903,5,1
2868118,29616,6,1
2868118,16249,7,1
2868118,187,8,1
2868118,21137,9,1
2868118,8518,10,1
2868118,26209,11,1
2868118,47209,12,1
2868118,15630,13,1
2868118,31506,14,1
2868118,23165,15,0
2868118,27336,16,1
2868118,44359,17,1
2868118,43789,18,1
2868118,19048,19,0
2868118,17191,20,1
2868118,26090,21,1
2868118,18609,22,1
2868118,41950,23,1
2868118,42557,24,1
2868118,24852,25,1
2868118,43192,26,0
2868118,28928,27,0
2868118,5438,28,0
2868118,45946,29,0
2868118,36294,30,0
2868118,39812,31,1
2868118,34126,32,1
2868118,29499,33,0
2869454,33198,1,1
2869454,25466,2,1
2869454,46730,3,1
2869454,28476,4,1
2869454,15835,5,1
2869454,4461,6,1
2873625,27662,1,1
2873625,31717,2,1
2873625,37145,3,1
2873625,40706,4,0
2873625,9076,5,1
2873625,26604,6,1
2873625,27966,7,0
2873625,32115,8,1
2873625,12920,9,0
2873625,1103,10,0
2873625,18362,11,1
2873625,11507,12,0
2873625,47890,13,0
2873625,23929,14,1
2873625,20842,15,1
2873625,2295,16,0
2873625,15290,17,0
2873625,5991,18,0
2873625,46979,19,1
2873625,13768,20,1
2873625,27771,21,0
2873625,13536,22,0
2873625,28204,23,1
2873625,8193,24,1
2873625,34487,25,1
2873625,5025,26,1
2873625,25745,27,0
2873625,7484,28,0
2878103,16953,1,1
2878103,10509,2,1
2878103,20951,3,1
2878103,31759,4,1
2878103,13032,5,1
2878103,20955,6,1
2879788,22610,1,1
2879788,46802,2,1
2879788,22046,3,1
2879788,17122,4,0
2879867,12341,1,1
2879867,22610,2,1
2879867,15541,3,1
2879867,4920,4,1
2879867,6184,5,1
2887939,10749,1,1
2887939,21903,2,1
2887939,13176,3,1
2887939,37646,4,1
2887939,8174,5,1
2887939,5646,6,1
2887939,30391,7,1
2887939,22922,8,0
2887939,48364,9,1
2887939,8518,10,1
2887939,18159,11,1
2887939,37524,12,1
2887939,18370,13,1
2890073,43957,1,1
2890073,38000,2,1
2890073,6383,3,1
2890073,48965,4,1
2890073,39132,5,1
2890073,20959,6,1
2890073,39277,7,1
2890073,33846,8,1
2890073,35669,9,0
2890073,49424,10,0
2890073,11683,11,0
2890073,21524,12,1
2890073,37286,13,0
2890073,24135,14,1
2890073,7960,15,1
2890073,38444,16,0
2890073,16066,17,0
2890073,6187,18,1
2890073,7751,19,0
2890073,1437,20,0
2893043,27646,1,1
2893043,38515,2,1
2893043,41757,3,1
2893043,19820,4,1
2893043,41860,5,1
2893043,26317,6,1
2893043,15503,7,1
2893043,28842,8,1
2893043,3464,9,1
2893043,46979,10,1
2893043,14814,11,1
2893043,27959,12,1
2893043,29837,13,1
2893043,21137,14,1
2893043,48364,15,1
2893043,27104,16,1
2893043,26096,17,0
2893043,42736,18,1
2893201,33438,1,0
2893201,32732,2,0
2893201,34969,3,1
2893201,47626,4,0
2893201,26648,5,0
2893201,41787,6,0
2893201,20995,7,0
2893201,26914,8,1
2893201,28465,9,1
2893201,8309,10,1
2893201,24799,11,1
2893201,31555,12,1
2893201,40604,13,1
2893201,47965,14,0
2893201,37193,15,0
2895817,39877,1,1
2895817,40706,2,1
2895817,15290,3,0
2895817,27966,4,0
2895817,27325,5,0
2896268,21938,1,1
2896268,7021,2,1
2896268,23288,3,1
2896674,1006,1,0
2896674,39408,2,0
2896674,44632,3,1
2896674,13176,4,1
2896674,38840,5,1
2896674,14633,6,1
2896674,44278,7,1
2896674,20960,8,1
2896674,2067,9,1
2896674,20876,10,1
2896674,21376,11,1
2896674,33129,12,1
2896674,43961,13,1
2896674,37940,14,1
2899046,27966,1,1
2899046,26604,2,1
2899046,39275,3,1
2899046,28204,4,1
2899046,22825,5,1
2899046,10,6,1
2899046,5240,7,0
2899046,26790,8,0
2902091,13176,1,1
2902091,47209,2,1
2902091,21903,3,1
2902091,8277,4,1
2902091,40706,5,1
2902091,27949,6,1
2902091,43768,7,1
2902091,42300,8,1
2902091,16759,9,1
2902091,22825,10,1
2902091,27344,11,1
2902091,4920,12,1
2902091,34243,13,1
2902091,24964,14,1
2902091,22035,15,1
2903445,196,1,1
2905244,30233,1,1
2905244,45007,2,1
2905244,26780,3,0
2905244,9749,4,1
2905244,24852,5,1
2905244,30450,6,1
2905244,9337,7,0
2915971,45066,1,1
2915971,2240,2,1
2915971,31683,3,1
2915971,16643,4,1
2915971,36438,5,1
2915971,19256,6,1
2915971,12672,7,1
2915971,39356,8,1
2915971,27761,9,1
2915971,19904,10,1
2915971,2601,11,1
2915971,7431,12,1
2915971,24004,13,1
2915971,3959,14,1
2915971,3298,15,1
2915971,11614,16,1
2915971,38049,17,1
2915971,38563,18,1
2915971,43214,19,1
2915971,48299,20,1
2915971,4006,21,1
2915971,9068,22,1
2915971,17008,23,1
2915971,16062,24,1
2915971,33129,25,1
2915971,47570,26,1
2915971,30422,27,0
2915971,47226,28,0
2917715,47209,1,1
2917715,27156,2,1
2917715,13176,3,1
2917715,10132,4,1
2917715,23029,5,1
2917715,35163,6,0
2917715,17795,7,0
2917715,26521,8,1
2917715,15613,9,1
2917715,27638,10,0
2917715,38456,11,0
2917715,36914,12,0
2928018,21661,1,0
2928018,17795,2,0
2928018,26165,3,0
2928018,25466,4,1
2928018,18232,5,0
2928018,40395,6,0
2928018,2722,7,0
2928283,23763,1,1
2928283,15366,2,1
2928283,10673,3,1
2928283,6046,4,0
2928283,35973,5,0
2928283,40463,6,0
2928283,18564,7,1
2931738,24852,1,1
2931738,16797,2,1
2931738,42244,3,1
2931738,34590,4,1
2938867,44629,1,1
2938867,2309,2,1
2938867,34551,3,1
2938867,1516,4,1
2938867,2983,5,1
2938867,38562,6,1
2938867,21137,7,1
2938867,13176,8,1
2938867,39275,9,1
2938867,39784,10,1
2938867,5360,11,1
2938867,46969,12,1
2938867,26128,13,1
2938867,23165,14,1
2938867,3339,15,1
2938867,8518,16,1
2938867,47788,17,1
2938867,25489,18,1
2938867,2186,19,0
2938867,42205,20,1
2938867,41065,21,0
2938867,10385,22,0
2938867,19048,23,0
2939375,47209,1,0
2939375,2078,2,0
2939375,14233,3,1
2945476,47941,1,1
2945476,25232,2,1
2945476,1511,3,1
2945476,44632,4,1
2945476,5069,5,0
2945476,35353,6,1
2945476,30425,7,1
2945476,25466,8,1
2945476,30696,9,1
2945476,5067,10,1
2945476,40830,11,1
2945476,945,12,1
2945476,196,13,1
2945476,44234,14,1
2945476,34909,15,1
2945476,45064,16,1
2945476,17348,17,1
2945476,15386,18,1
2945476,23172,19,0
2945476,25146,20,1
2945476,41709,21,1
2945476,40770,22,0
2950233,22624,1,1
2950233,37067,2,1
2950233,25300,3,1
2950233,27344,4,1
2950233,19111,5,1
2950233,29487,6,1
2950233,10193,7,1
2950233,47290,8,1
2950233,49235,9,1
2950233,48205,10,1
2950233,46666,11,0
2950233,17317,12,1
2950233,7860,13,1
2950233,15718,14,1
2950233,20608,15,0
2950233,38635,16,1
2950233,16965,17,1
2950233,10673,18,0
2950233,11258,19,0
2950233,40203,20,0
2950233,49640,21,0
2950233,6450,22,0
2950233,15576,23,0
2950233,7391,24,0
2950233,42943,25,0
2950233,18987,26,0
2950233,21195,27,0
2950233,36651,28,0
2955962,45066,1,0
2955962,33000,2,1
2955962,781,3,1
2955962,8193,4,1
2955962,24852,5,1
2955962,47626,6,1
2955962,23854,7,1
2955962,4562,8,1
2962909,5067,1,0
2962909,33206,2,0
2962909,30183,3,0
2962909,40141,4,0
2962909,37475,5,0
2962909,4595,6,1
2962909,388,7,0
2963231,26165,1,1
2963231,31964,2,1
2967802,7781,1,1
2967802,42193,2,1
2968519,27596,1,0
2969470,12980,1,1
2969470,25918,2,0
2969470,11182,3,0
2969470,11909,4,0
2969470,45290,5,0
2969470,43565,6,0
2969470,21938,7,0
2969470,25099,8,0
2969470,13237,9,0
